"hash","name","slug","description","iconUrl","tier","itemType","itemTypeName","defense","power","recovery","mobility","resilience","attack","zoom","roundsPerMinute","impact","range","stability","magazine","reloadSpeed","handling","aimAssistance","recoilDirection"
1863012880,"Crushing Guard","crushing-guard","""For one who seeks to reach out... and destroy."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a604e0a4db6fc0eee7ef9967e3e875f5.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
1863012881,"Annihilating Guard","annihilating-guard","""For the Light who exercises brute force to win an exchange."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b7df47eb61e6d2b872471066358362aa.jpg","Legendary","Armor","Gauntlets",200,23,,,,,,,,,,,,,,
1866048759,"Hip-Fire Grip","hip-fire-grip","Ergonomic grips that increase accuracy and stability when firing from the hip.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1fa96c2ea295b8834c0740bdcdee4a35.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
1868302492,"Gensym Knight Cloak","gensym-knight-cloak","""Remember, the universe is a chaotic system. This frippery won't protect you from the continuum."" —Asher Mir","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/fa6ed95603898040c87853ef49f35348.jpg","Legendary","Armor","Hunter Cloak",300,28,,,,,,,,,,,,,,
1869779952,"Mask of Optimacy","mask-of-optimacy","From high atop humanity we watch.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3421066fa4d45fde24103dafd82333b4.jpg","Legendary","Armor","Helmet",10,1,,,,,,,,,,,,,,
1872887954,"Atonement Tau","atonement-tau","""We can't beat what we don't understand. Then again, we have beaten a lot of Vex."" —Ikora Rey","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/efa955062d25d317548a1070592d6e1f.jpg","Rare","Armor","Helmet",300,35,,,,,,,,,,,,,,
1873857625,"Iron Banner Token","iron-banner-token","Proof of valor displayed in the Iron Banner.\n\nBring this to Lord Saladin to increase your reputation with him.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/63a672ad6acf6ef61c635e02443efabf.jpg","Common","None","Redeemable",,,,,,,,,,,,,,,,
1876645652,"Breastplate of the Emperor's Champion","breastplate-of-the-emperors-champion","What will we be to each other in the next life?","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/537786d2b0df3f0105fc660b89d048ae.jpg","Legendary","Armor","Chest Armor",0,0,,,,,,,,,,,,,,
1876645653,"Chassis of Rull","chassis-of-rull","“Calus invited the Clipse to join his Loyalists. We refused, at first. So he sent a Shadow.” —Rull, Gun of Kaga Clipse.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/f74e602467a02c88ebd6e86afca30835.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
1879212552,"A Sudden Death","a-sudden-death","""Everything dies. This is proof."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/936c6b51a6575b927ff816d7cde1eb72.jpg","Legendary","Weapon","Shotgun",,42,,,,300,12,45,80,32,33,5,39,32,30,74
1879865267,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1879942842,"Gauntlet's of the Emperor's Champion","gauntlets-of-the-emperors-champion","I will be the last light to go out at the party.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/de58357611beefd7c9a7f9679727cadc.jpg","Legendary","Armor","Gauntlets",0,0,,,,,,,,,,,,,,
1879942843,"Gauntlets of Rull","gauntlets-of-rull","“Calus had won. But he took nothing from us. Instead he gave us everything we needed to end our perpetual war.” —Rull, Gun of Kaga Clipse.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/30d4319e9719c51339d577c93bcedc98.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
1881837031,"Flashpoint: Nessus","flashpoint-nessus","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e8877c04ad5b7c4d9f3418ba57d0e025.png","None","Quest","Quest",,,,,,,,,,,,,,,,
1885400500,"Ricochet Rounds","ricochet-rounds","Rounds ricochet off hard surfaces. \n  •  Increases stability \n  •  Slightly increases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7b525303af515225606061462de8d77e.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
1885753220,"Seven-Six-Five","seven-six-five","There's a rhythm to it.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/aa6707f81d8618a435d00acb7c1876ff.jpg","Legendary","Weapon","Scout Rifle",,42,,,,300,20,200,60,39,42,16,61,66,70,49
1885753222,"Call to Serve","call-to-serve","""We have to do more than ask for help, Suraya. We have to give them something to believe in.""","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/dd8755f8772ec975c5afd93382eca6d5.jpg","Legendary","Weapon","Scout Rifle",,42,,,,300,20,180,62,47,46,16,50,47,58,66
1885753223,"Tone Patrol","tone-patrol","We are listening and watching.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/ad3128f0454368c76fc53d7734687371.jpg","Legendary","Weapon","Scout Rifle",,42,,,,300,20,180,62,46,48,15,46,44,60,62
1887094167,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1889072108,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1889318524,"Leviathan Rewards","leviathan-rewards","Exchange these items for rewards from Benedict 99-40.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/82d3c301080fb990d2e361e099db149d.png","Basic","None","",,,,,,,,,,,,,,,,
1890164722,"Autoloader","autoloader","Automatically reloads your weapons when you board the vehicle.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/613b9f50128a34afc8c0e1fb434f8637.png","Rare","Mod","Sparrow Mod",,,,,,,,,,,,,,,,
1890422124,"Tap the Trigger","tap-the-trigger","Grants a short period of increased stability and accuracy on initial trigger pull.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/087cb2b3d215f3cbc11b11b9071d7948.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
1890693805,"Sovereign Gauntlets","sovereign-gauntlets","""Executors shall uphold the rights of others with all their strength until a greater leader arises to take that burden."" —Laws of the Executors, Vol. 6","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/ef7383a37dc5a23317d31c42ee803bd4.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
1893323658,"Future War Cult Armor","future-war-cult-armor","Armor obtained by working with Future War Cult to prepare for the wars to come.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
1894263102,"Nessus Experience Log","nessus-experience-log","Gain 10% more XP while on Nessus.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c94cd4ffae0b7a7ff5262cadfd49b487.png","Basic","Mod","Ghost Module",,,,,,,,,,,,,,,,
1895044987,"Survivalist Hunter Armor","survivalist-hunter-armor","SURVIVALIST HUNTER ARMOR\nImproved recovery.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3e2220fefcae913b002b896271dadcf2.png","Basic","Mod","Intrinsic",,,,0,0,,,,,,,,,,,
1896295346,"""Riptide""","riptide","Complete the campaign mission you have selected from Ikora.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
1897361491,"Spinfoil Hat","spinfoil-hat","""I never got the sense that Cayde was paranoid, but who knows what kind of rays are polluting the system these days."" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3a39f2ff14e5e9a1b8e44a4db4003ea5.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361496,"Ascendant Artichoke","ascendant-artichoke","""Apparently, Cayde thought it necessary to expose this extremely rare vegetable to a Hive summoning ritual."" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b208ae83eed07ded6e6674fd687580e2.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361497,"Hunter of the Heart","hunter-of-the-heart","""'So the brave Hunter pulled the shivering Warlock to his chest and—' This is what Cayde reads in his down time?!"" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5c44caa891844ef4d7265126da720e3a.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361498,"Roryx Test","roryx-test","""Some see a fun, engaging challenge. I only see pain."" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3be566d7d57402d0db28791e4a6c3b8c.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361499,"Lucky Rabbit's Paw","lucky-rabbits-paw","""I'm not so sure this paw was lucky for the rabbit… or that it even WAS a rabbit…"" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/362318f4d1a75a3a4d64ca8d48041e39.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361500,"House of Exile Banner","house-of-exile-banner","""It's a House of Exile banner marking a Baroness. I wonder why Cayde hung onto this?"" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a5fc46aefb063926fefb0a91600b9663.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361501,"Schmoradric Cube","schmoradric-cube","""Something tells me if we put a few items in here… ah, never mind. Might as well just take it back to Cayde."" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e215cbbd65b3d90e48ac898da9ca2d7a.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361502,"Legendarie, by Eververse","legendarie-by-eververse","""For every Guardian who needs that purple shine?"" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2aca0ed9f8fee41682db7cbc04fa8049.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1897361503,"Perfectly Normal Coin","perfectly-normal-coin","""Hmm. Do you think Xûr would know the difference?"" —Ghost","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/27c2491a89db3ba90f3d18a575110129.jpg","Basic","None","Cayde's Odds and Ends",,,,,,,,,,,,,,,,
1899800182,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1906867029,"Wanderwing","wanderwing","Hawthorne gave you this old, heavily refurbished jumpship. Not moddable.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/6ce478bca4ebe5718675eec94fcab748.jpg","Common","None","Ship",,,,,,,,,,,,,,,,
1907674137,"Warlock's Flight","warlocks-flight","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/911791e90f955fc637398ea88aba74b7.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1907674138,"Hunter's Wit","hunters-wit","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5dc023c8be5d682eae90be7f5d420f69.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1907674139,"Titan's Pride","titans-pride","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/cb30b5a9b34f7204b064570b56576562.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1909527966,"Prosecutor","prosecutor","""All this in service of one purpose. You have their attention. Let us see if you can keep it."" —Emissary of the Nine","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/fe5c4ef13af20ed4c89a3e40085526c5.jpg","Legendary","Weapon","Auto Rifle",,42,,,,300,16,450,29,73,48,32,50,51,44,69
1911843788,"The Rattler","the-rattler","You'll never hear me coming.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/efa9e31cdd19c3d91ea6df6e22498bd5.jpg","Legendary","Weapon","Sidearm",,42,,,,300,12,360,43,25,45,15,55,69,68,83
1911843789,"Minimum Distance","minimum-distance","All I need is a little breathing room.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/664c65a3705d7870ec6907c04ce8fc28.jpg","Legendary","Weapon","Sidearm",,42,,,,300,12,260,51,55,50,9,29,41,84,93
1911843790,"Dead Man Walking","dead-man-walking","Before you? I just remember searching. What do you remember from before me?","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4b5f4c5333abce34171a9b2ce18a9ec5.jpg","Legendary","Weapon","Sidearm",,42,,,,300,12,450,35,29,60,15,41,54,56,98
1911843791,"Last Hope","last-hope","Remember what you fight for.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e68c1a53d52a4ff254e523dc8ea66e62.jpg","Legendary","Weapon","Sidearm",,42,,,,300,12,415,75,41,82,27,37,55,70,93
1916863581,"Io Glimmer Scavenger","io-glimmer-scavenger","Increase Glimmer gains by 10% on Io.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b61ba1e1ab0e4334f349953280ca3654.png","Basic","Mod","Ghost Module",,,,,,,,,,,,,,,,
1919558209,"Flashpoint: EDZ","flashpoint-edz","Complete public events in the EDZ.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e8877c04ad5b7c4d9f3418ba57d0e025.png","None","None","",,,,,,,,,,,,,,,,
1923022191,"Call to Arms","call-to-arms","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0c4417e66a50d1bc493003a1cf87e916.png","None","Quest","Quest",,,,,,,,,,,,,,,,
1923404910,"Rare Gear","rare-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9d51d9594b4c8b299926014214c5688e.jpg","Rare","None","",,,,,,,,,,,,,,,,
1926090090,"Crossfire HCS","crossfire-hcs","Sharp Hand Cannon sight. \n  •  Increases range\n  •  Slightly decreases stability\n  •  Slightly decreases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5932c90301a27aef5cdf132c0a92ac50.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
1926090091,"Sureshot HCS","sureshot-hcs","Pinpoint Hand Cannon sight. \n  •  Increases range\n  •  Decreases stability\n  •  Decreases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5932c90301a27aef5cdf132c0a92ac50.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
1926090092,"TrueSight HCS","truesight-hcs","Balanced Hand Cannon sight.\n  •  Slightly increases range\n  •  Slightly increases stability\n  •  Slightly increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5932c90301a27aef5cdf132c0a92ac50.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
1926090093,"HitMark HCS","hitmark-hcs","Accurate Hand Cannon sight. \n  •  Slightly increases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5932c90301a27aef5cdf132c0a92ac50.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
1926090094,"Fastdraw HCS","fastdraw-hcs","Agile Hand Cannon sight.\n  •  Greatly increases handling speed\n  •  Slightly increases stability","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5932c90301a27aef5cdf132c0a92ac50.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
1926090095,"SteadyHand HCS","steadyhand-hcs","Stable Hand Cannon sight. \n  •  Increases stability\n  •  Increases handling speed","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5932c90301a27aef5cdf132c0a92ac50.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
1931336932,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1933479768,"Titan Experience Log","titan-experience-log","Gain 10% more experience while on the moon Titan.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c94cd4ffae0b7a7ff5262cadfd49b487.png","Basic","Mod","Ghost Module",,,,,,,,,,,,,,,,
1933944659,"Hardcase Helm","hardcase-helm","“No hard feelings?” —Unknown party\n\n“What are feelings?” —Unknown Titan","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/4653386ab9fa9630d248958613d32548.jpg","Rare","Armor","Helmet",0,0,,,,,,,,,,,,,,
1936367540,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1938578693,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
1940590816,"The First Wave","the-first-wave","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/bed0a486e6f7d1f27fae85e4ef5944b9.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1940590817,"Emperor's Shadows","emperors-shadows","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/10408d183226a5bd6e088f641084a1a1.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1940590818,"Kadi 55-30's Blessing","kadi-55-30s-blessing","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/570070fd6480515cfe06fa832db390db.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1940590819,"In the Fire","in-the-fire","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9f6c7a2ab20222ceebf409d103765a72.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1940590821,"Confluence of Light","confluence-of-light","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1c71bed8a821b59eb6177c758486298e.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1940590822,"Resonant Chord","resonant-chord","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/501df64f2c64f277c711a507fea19c95.jpg","Basic","Emblem","Emblem",,,,,,,,,,,,,,,,
1941129888,"Iron Engram","iron-engram","Contains a reward for your efforts within the Iron Banner.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
1942048138,"Solar Weapon Analyzer","solar-weapon-analyzer","Generate Gunsmith telemetry data on Solar weapon kills.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1ff7ce16d42d9c2586b0add74175aad5.png","Basic","Mod","Ghost Module",,,,,,,,,,,,,,,,
1942183672,"Echo Mesa, Io Armor","echo-mesa-io-armor","Armor obtained by performing tasks for Asher Mir on Io.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
